,vole1,vole2,day,experiment,metric,value,file
28,5119,5050,5,door_train,tone_stop_door_2_open_count,4,5119_5050_10_31_2022___11_13__door_train_day_5.csv
29,5119,5050,5,door_train,open_start_door_2_count,4,5119_5050_10_31_2022___11_13__door_train_day_5.csv
30,5119,5050,5,door_train,open_finished_door_2_count,4,5119_5050_10_31_2022___11_13__door_train_day_5.csv
31,5119,5050,5,door_train,door_2_open_|_beam_broken_door2_ir_count,4,5119_5050_10_31_2022___11_13__door_train_day_5.csv
32,5119,5050,5,door_train,beam_broken_door2_ir_count,53,5119_5050_10_31_2022___11_13__door_train_day_5.csv
33,5119,5050,5,door_train,beam_unbroken_door2_ir_count,53,5119_5050_10_31_2022___11_13__door_train_day_5.csv
34,5119,5050,5,door_train,nan_latency_mean,nan,5119_5050_10_31_2022___11_13__door_train_day_5.csv
35,5119,5050,5,door_train,nan_latency_median,nan,5119_5050_10_31_2022___11_13__door_train_day_5.csv
36,5119,5050,5,door_train,presses_reached_lever_2_latency_mean,33.99,5119_5050_10_31_2022___11_13__door_train_day_5.csv
37,5119,5050,5,door_train,presses_reached_lever_2_latency_median,33.99,5119_5050_10_31_2022___11_13__door_train_day_5.csv
38,5119,5050,5,door_train,door_1_open_|_beam_broken_door1_ir_latency_mean,17.3325,5119_5050_10_31_2022___11_13__door_train_day_5.csv
39,5119,5050,5,door_train,door_1_open_|_beam_broken_door1_ir_latency_median,5.71,5119_5050_10_31_2022___11_13__door_train_day_5.csv
40,5119,5050,5,door_train,presses_reached_lever_1_latency_mean,28.68,5119_5050_10_31_2022___11_13__door_train_day_5.csv
41,5119,5050,5,door_train,presses_reached_lever_1_latency_median,31.045,5119_5050_10_31_2022___11_13__door_train_day_5.csv
42,5119,5050,5,door_train,door_2_open_|_beam_broken_door2_ir_latency_mean,4.8575,5119_5050_10_31_2022___11_13__door_train_day_5.csv
43,5119,5050,5,door_train,door_2_open_|_beam_broken_door2_ir_latency_median,4.12,5119_5050_10_31_2022___11_13__door_train_day_5.csv
0,5119,5050,5,door_train,trigger_count,1,5119_5050_10_31_2022___11_35__door_train_day_5.csv
1,5119,5050,5,door_train,close_start_door_1_count,5,5119_5050_10_31_2022___11_35__door_train_day_5.csv
2,5119,5050,5,door_train,close_finished_door_1_count,5,5119_5050_10_31_2022___11_35__door_train_day_5.csv
3,5119,5050,5,door_train,close_start_door_2_count,5,5119_5050_10_31_2022___11_35__door_train_day_5.csv
4,5119,5050,5,door_train,close_finished_door_2_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
5,5119,5050,5,door_train,new_round_count,8,5119_5050_10_31_2022___11_35__door_train_day_5.csv
6,5119,5050,5,door_train,output_activated_count,15,5119_5050_10_31_2022___11_35__door_train_day_5.csv
7,5119,5050,5,door_train,tone_start_round_start_count,8,5119_5050_10_31_2022___11_35__door_train_day_5.csv
8,5119,5050,5,door_train,lever_retracted_lever_1_count,5,5119_5050_10_31_2022___11_35__door_train_day_5.csv
9,5119,5050,5,door_train,lever_retracted_lever_2_count,5,5119_5050_10_31_2022___11_35__door_train_day_5.csv
10,5119,5050,5,door_train,lever_retracted_food_count,1,5119_5050_10_31_2022___11_35__door_train_day_5.csv
11,5119,5050,5,door_train,output_deactivated_count,16,5119_5050_10_31_2022___11_35__door_train_day_5.csv
12,5119,5050,5,door_train,lever_extended_lever_2_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
13,5119,5050,5,door_train,tone_stop_round_start_count,8,5119_5050_10_31_2022___11_35__door_train_day_5.csv
14,5119,5050,5,door_train,nan_count,0,5119_5050_10_31_2022___11_35__door_train_day_5.csv
15,5119,5050,5,door_train,presses_reached_lever_2_count,3,5119_5050_10_31_2022___11_35__door_train_day_5.csv
16,5119,5050,5,door_train,lever_press_count,7,5119_5050_10_31_2022___11_35__door_train_day_5.csv
17,5119,5050,5,door_train,tone_start_door_1_open_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
18,5119,5050,5,door_train,tone_stop_door_1_open_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
19,5119,5050,5,door_train,open_start_door_1_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
20,5119,5050,5,door_train,open_finished_door_1_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
21,5119,5050,5,door_train,door_1_open_|_beam_broken_door1_ir_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
22,5119,5050,5,door_train,beam_broken_door1_ir_count,65,5119_5050_10_31_2022___11_35__door_train_day_5.csv
23,5119,5050,5,door_train,beam_unbroken_door1_ir_count,65,5119_5050_10_31_2022___11_35__door_train_day_5.csv
24,5119,5050,5,door_train,lever_extended_lever_1_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
25,5119,5050,5,door_train,presses_reached_lever_1_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
26,5119,5050,5,door_train,tone_start_door_2_open_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
27,5119,5050,5,door_train,tone_stop_door_2_open_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
28,5119,5050,5,door_train,open_start_door_2_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
29,5119,5050,5,door_train,open_finished_door_2_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
30,5119,5050,5,door_train,door_2_open_|_beam_broken_door2_ir_count,4,5119_5050_10_31_2022___11_35__door_train_day_5.csv
31,5119,5050,5,door_train,beam_broken_door2_ir_count,53,5119_5050_10_31_2022___11_35__door_train_day_5.csv
32,5119,5050,5,door_train,beam_unbroken_door2_ir_count,53,5119_5050_10_31_2022___11_35__door_train_day_5.csv
33,5119,5050,5,door_train,close_failure_door_2_count,1,5119_5050_10_31_2022___11_35__door_train_day_5.csv
34,5119,5050,5,door_train,nan_latency_mean,nan,5119_5050_10_31_2022___11_35__door_train_day_5.csv
35,5119,5050,5,door_train,nan_latency_median,nan,5119_5050_10_31_2022___11_35__door_train_day_5.csv
36,5119,5050,5,door_train,presses_reached_lever_2_latency_mean,14.54667,5119_5050_10_31_2022___11_35__door_train_day_5.csv
37,5119,5050,5,door_train,presses_reached_lever_2_latency_median,18.98,5119_5050_10_31_2022___11_35__door_train_day_5.csv
38,5119,5050,5,door_train,door_1_open_|_beam_broken_door1_ir_latency_mean,4.5625,5119_5050_10_31_2022___11_35__door_train_day_5.csv
39,5119,5050,5,door_train,door_1_open_|_beam_broken_door1_ir_latency_median,3.835,5119_5050_10_31_2022___11_35__door_train_day_5.csv
40,5119,5050,5,door_train,presses_reached_lever_1_latency_mean,11.62,5119_5050_10_31_2022___11_35__door_train_day_5.csv
41,5119,5050,5,door_train,presses_reached_lever_1_latency_median,11.285,5119_5050_10_31_2022___11_35__door_train_day_5.csv
42,5119,5050,5,door_train,door_2_open_|_beam_broken_door2_ir_latency_mean,2.8275,5119_5050_10_31_2022___11_35__door_train_day_5.csv
43,5119,5050,5,door_train,door_2_open_|_beam_broken_door2_ir_latency_median,1.945,5119_5050_10_31_2022___11_35__door_train_day_5.csv
0,5119,5050,5,door_choice,trigger_count,1,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
1,5119,5050,5,door_choice,close_start_door_1_count,10,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
2,5119,5050,5,door_choice,close_finished_door_1_count,10,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
3,5119,5050,5,door_choice,close_start_door_2_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
4,5119,5050,5,door_choice,close_finished_door_2_count,7,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
5,5119,5050,5,door_choice,lever_retracted_food_count,1,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
6,5119,5050,5,door_choice,lever_retracted_lever_2_count,17,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
7,5119,5050,5,door_choice,lever_retracted_lever_1_count,17,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
8,5119,5050,5,door_choice,new_round_count,16,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
9,5119,5050,5,door_choice,output_activated_count,48,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
10,5119,5050,5,door_choice,tone_start_round_start_count,16,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
11,5119,5050,5,door_choice,output_deactivated_count,49,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
12,5119,5050,5,door_choice,tone_stop_round_start_count,16,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
13,5119,5050,5,door_choice,lever_extended_lever_1_count,16,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
14,5119,5050,5,door_choice,lever_extended_lever_2_count,16,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
15,5119,5050,5,door_choice,nan_count,0,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
16,5119,5050,5,door_choice,presses_reached_lever_1_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
17,5119,5050,5,door_choice,lever_press_count,16,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
18,5119,5050,5,door_choice,tone_start_door_2_open_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
19,5119,5050,5,door_choice,tone_stop_door_2_open_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
20,5119,5050,5,door_choice,open_start_door_2_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
21,5119,5050,5,door_choice,open_finished_door_2_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
22,5119,5050,5,door_choice,door_2_open_|_beam_broken_door2_ir_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
23,5119,5050,5,door_choice,beam_broken_door2_ir_count,48,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
24,5119,5050,5,door_choice,beam_unbroken_door2_ir_count,48,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
25,5119,5050,5,door_choice,presses_reached_lever_2_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
26,5119,5050,5,door_choice,tone_start_door_1_open_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
27,5119,5050,5,door_choice,tone_stop_door_1_open_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
28,5119,5050,5,door_choice,open_start_door_1_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
29,5119,5050,5,door_choice,open_finished_door_1_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
30,5119,5050,5,door_choice,door_1_open_|_beam_broken_door1_ir_count,8,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
31,5119,5050,5,door_choice,beam_broken_door1_ir_count,39,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
32,5119,5050,5,door_choice,beam_unbroken_door1_ir_count,39,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
33,5119,5050,5,door_choice,close_failure_door_2_count,1,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
34,5119,5050,5,door_choice,nan_latency_mean,nan,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
35,5119,5050,5,door_choice,nan_latency_median,nan,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
36,5119,5050,5,door_choice,presses_reached_lever_1_latency_mean,3.75625,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
37,5119,5050,5,door_choice,presses_reached_lever_1_latency_median,4.05,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
38,5119,5050,5,door_choice,door_2_open_|_beam_broken_door2_ir_latency_mean,8.58,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
39,5119,5050,5,door_choice,door_2_open_|_beam_broken_door2_ir_latency_median,4.28,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
40,5119,5050,5,door_choice,presses_reached_lever_2_latency_mean,5.47,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
41,5119,5050,5,door_choice,presses_reached_lever_2_latency_median,5.49,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
42,5119,5050,5,door_choice,door_1_open_|_beam_broken_door1_ir_latency_mean,1.77,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
43,5119,5050,5,door_choice,door_1_open_|_beam_broken_door1_ir_latency_median,1.625,5119_5050_11_10_2022___13_8__door_choice_day_5.csv
0,5119,5050,9,door_choice,trigger_count,1,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
1,5119,5050,9,door_choice,close_start_door_1_count,10,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
2,5119,5050,9,door_choice,close_finished_door_1_count,10,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
3,5119,5050,9,door_choice,close_start_door_2_count,8,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
4,5119,5050,9,door_choice,close_finished_door_2_count,8,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
5,5119,5050,9,door_choice,new_round_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
6,5119,5050,9,door_choice,output_activated_count,74,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
7,5119,5050,9,door_choice,tone_start_round_start_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
8,5119,5050,9,door_choice,output_deactivated_count,75,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
9,5119,5050,9,door_choice,tone_stop_round_start_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
10,5119,5050,9,door_choice,lever_extended_lever_1_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
11,5119,5050,9,door_choice,lever_extended_lever_2_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
12,5119,5050,9,door_choice,lever_pressed_lever_1_count,22,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
13,5119,5050,9,door_choice,lever_extended_lever_1_|_lever_pressed_lever_1_count,22,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
14,5119,5050,9,door_choice,lever_press_count,42,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
15,5119,5050,9,door_choice,lever_pressed_lever_2_count,20,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
16,5119,5050,9,door_choice,lever_extended_lever_2_|_lever_pressed_lever_2_count,20,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
17,5119,5050,9,door_choice,presses_reached_lever_2_count,9,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
18,5119,5050,9,door_choice,tone_start_door_1_open_count,9,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
19,5119,5050,9,door_choice,lever_retracted_lever_1_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
20,5119,5050,9,door_choice,tone_stop_door_1_open_count,9,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
21,5119,5050,9,door_choice,lever_retracted_lever_2_count,16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
22,5119,5050,9,door_choice,open_start_door_1_count,9,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
23,5119,5050,9,door_choice,door_1_open_|_beam_broken_door1_ir_count,9,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
24,5119,5050,9,door_choice,beam_broken_door1_ir_count,84,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
25,5119,5050,9,door_choice,beam_unbroken_door1_ir_count,84,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
26,5119,5050,9,door_choice,open_finished_door_1_count,9,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
27,5119,5050,9,door_choice,presses_reached_lever_1_count,7,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
28,5119,5050,9,door_choice,tone_start_door_2_open_count,7,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
29,5119,5050,9,door_choice,tone_stop_door_2_open_count,7,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
30,5119,5050,9,door_choice,open_start_door_2_count,7,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
31,5119,5050,9,door_choice,door_2_open_|_beam_broken_door2_ir_count,7,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
32,5119,5050,9,door_choice,beam_broken_door2_ir_count,74,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
33,5119,5050,9,door_choice,beam_unbroken_door2_ir_count,74,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
34,5119,5050,9,door_choice,open_finished_door_2_count,7,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
35,5119,5050,9,door_choice,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,4.60682,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
36,5119,5050,9,door_choice,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,4.4,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
37,5119,5050,9,door_choice,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,5.253,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
38,5119,5050,9,door_choice,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,3.81,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
39,5119,5050,9,door_choice,presses_reached_lever_2_latency_mean,6.34111,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
40,5119,5050,9,door_choice,presses_reached_lever_2_latency_median,4.22,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
41,5119,5050,9,door_choice,door_1_open_|_beam_broken_door1_ir_latency_mean,1.78667,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
42,5119,5050,9,door_choice,door_1_open_|_beam_broken_door1_ir_latency_median,1.16,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
43,5119,5050,9,door_choice,presses_reached_lever_1_latency_mean,5.92143,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
44,5119,5050,9,door_choice,presses_reached_lever_1_latency_median,5.95,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
45,5119,5050,9,door_choice,door_2_open_|_beam_broken_door2_ir_latency_mean,2.92429,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
46,5119,5050,9,door_choice,door_2_open_|_beam_broken_door2_ir_latency_median,2.44,5119_5050_11_16_2022___13_15__door_choice_day_9.csv
0,5119,5050,1,door_choice,trigger_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
1,5119,5050,1,door_choice,new_round_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
2,5119,5050,1,door_choice,output_activated_count,2,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
3,5119,5050,1,door_choice,tone_start_round_start_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
4,5119,5050,1,door_choice,output_deactivated_count,2,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
5,5119,5050,1,door_choice,lever_extended_lever_1_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
6,5119,5050,1,door_choice,tone_stop_round_start_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
7,5119,5050,1,door_choice,lever_extended_lever_2_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
8,5119,5050,1,door_choice,nan_count,0,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
9,5119,5050,1,door_choice,presses_reached_lever_1_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
10,5119,5050,1,door_choice,lever_press_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
11,5119,5050,1,door_choice,tone_start_door_2_open_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
12,5119,5050,1,door_choice,lever_retracted_lever_2_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
13,5119,5050,1,door_choice,lever_retracted_lever_1_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
14,5119,5050,1,door_choice,tone_stop_door_2_open_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
15,5119,5050,1,door_choice,open_start_door_2_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
16,5119,5050,1,door_choice,open_finished_door_2_count,1,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
17,5119,5050,1,door_choice,nan_latency_mean,nan,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
18,5119,5050,1,door_choice,nan_latency_median,nan,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
19,5119,5050,1,door_choice,presses_reached_lever_1_latency_mean,2.8,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
20,5119,5050,1,door_choice,presses_reached_lever_1_latency_median,2.8,5119_5050_11_4_2022___16_37__door_choice_day_1.csv
0,5119,5050,1,door_choice,trigger_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
1,5119,5050,1,door_choice,new_round_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
2,5119,5050,1,door_choice,output_activated_count,2,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
3,5119,5050,1,door_choice,tone_start_round_start_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
4,5119,5050,1,door_choice,output_deactivated_count,2,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
5,5119,5050,1,door_choice,lever_extended_lever_1_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
6,5119,5050,1,door_choice,tone_stop_round_start_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
7,5119,5050,1,door_choice,lever_extended_lever_2_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
8,5119,5050,1,door_choice,nan_count,0,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
9,5119,5050,1,door_choice,presses_reached_lever_1_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
10,5119,5050,1,door_choice,lever_press_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
11,5119,5050,1,door_choice,tone_start_door_2_open_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
12,5119,5050,1,door_choice,lever_retracted_lever_2_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
13,5119,5050,1,door_choice,lever_retracted_lever_1_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
14,5119,5050,1,door_choice,tone_stop_door_2_open_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
15,5119,5050,1,door_choice,open_start_door_2_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
16,5119,5050,1,door_choice,open_finished_door_2_count,1,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
17,5119,5050,1,door_choice,nan_latency_mean,nan,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
18,5119,5050,1,door_choice,nan_latency_median,nan,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
19,5119,5050,1,door_choice,presses_reached_lever_1_latency_mean,9.17,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
20,5119,5050,1,door_choice,presses_reached_lever_1_latency_median,9.17,5119_5050_11_4_2022___16_39__door_choice_day_1.csv
0,5119,5050,1,door_choice,trigger_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
1,5119,5050,1,door_choice,close_start_door_1_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
2,5119,5050,1,door_choice,close_finished_door_1_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
3,5119,5050,1,door_choice,close_start_door_2_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
4,5119,5050,1,door_choice,lever_retracted_food_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
5,5119,5050,1,door_choice,lever_retracted_lever_2_count,3,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
6,5119,5050,1,door_choice,lever_retracted_lever_1_count,3,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
7,5119,5050,1,door_choice,close_finished_door_2_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
8,5119,5050,1,door_choice,new_round_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
9,5119,5050,1,door_choice,output_activated_count,4,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
10,5119,5050,1,door_choice,tone_start_round_start_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
11,5119,5050,1,door_choice,output_deactivated_count,4,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
12,5119,5050,1,door_choice,lever_extended_lever_1_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
13,5119,5050,1,door_choice,tone_stop_round_start_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
14,5119,5050,1,door_choice,lever_extended_lever_2_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
15,5119,5050,1,door_choice,nan_count,0,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
16,5119,5050,1,door_choice,presses_reached_lever_1_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
17,5119,5050,1,door_choice,lever_press_count,2,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
18,5119,5050,1,door_choice,tone_start_door_2_open_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
19,5119,5050,1,door_choice,tone_stop_door_2_open_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
20,5119,5050,1,door_choice,open_start_door_2_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
21,5119,5050,1,door_choice,open_finished_door_2_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
22,5119,5050,1,door_choice,presses_reached_lever_2_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
23,5119,5050,1,door_choice,tone_start_door_1_open_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
24,5119,5050,1,door_choice,tone_stop_door_1_open_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
25,5119,5050,1,door_choice,open_start_door_1_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
26,5119,5050,1,door_choice,open_finished_door_1_count,1,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
27,5119,5050,1,door_choice,nan_latency_mean,nan,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
28,5119,5050,1,door_choice,nan_latency_median,nan,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
29,5119,5050,1,door_choice,presses_reached_lever_1_latency_mean,10.61,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
30,5119,5050,1,door_choice,presses_reached_lever_1_latency_median,10.61,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
31,5119,5050,1,door_choice,presses_reached_lever_2_latency_mean,7.5,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
32,5119,5050,1,door_choice,presses_reached_lever_2_latency_median,7.5,5119_5050_11_4_2022___16_43__door_choice_day_1.csv
0,5119,5050,1,door_choice,trigger_count,1,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
1,5119,5050,1,door_choice,close_start_door_1_count,1,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
2,5119,5050,1,door_choice,lever_retracted_food_count,1,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
3,5119,5050,1,door_choice,lever_retracted_lever_1_count,6,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
4,5119,5050,1,door_choice,lever_retracted_lever_2_count,6,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
5,5119,5050,1,door_choice,close_finished_door_1_count,1,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
6,5119,5050,1,door_choice,close_start_door_2_count,3,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
7,5119,5050,1,door_choice,close_finished_door_2_count,3,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
8,5119,5050,1,door_choice,new_round_count,4,5119_5050_11_4_2022___16_46__door_choice_day_1.csv
