round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
9,output_deactivated,927.31,levers_out,levers_out,,,ID:event_LED|,9
9,,928.76,levers_out,levers_out,13.8,,n_presses:2|,9
9,presses_reached_lever_2,928.76,levers_out,levers_out,13.8,,n_presses:2|,9
9,lever_press,928.76,levers_out,levers_out,,,ID:event_LED|,9
9,output_activated,928.77,levers_out,levers_out,,,ID:event_LED|,9
9,tone_start_door_1_open,928.78,levers_out,levers_out,,,ID:speaker|,9
9,output_deactivated,929.13,levers_out,levers_out,,,ID:event_LED|,9
9,lever_retracted_lever_1,929.23,levers_out,levers_out,,,ID:lever_1|,9
9,tone_stop_door_1_open,929.78,levers_out,levers_out,,,ID:speaker|,9
9,lever_retracted_lever_2,929.97,levers_out,levers_out,,,ID:lever_2|,9
9,open_start_door_1,931.77,reward_phase,reward_phase,,,ID:door_1|,9
9,open_finished_door_1,933.38,reward_phase,reward_phase,,,ID:door_1|,9
9,door_1_open_|_beam_broken_door1_ir,938.77,reward_phase,reward_phase,7.0,,beam_ID:door1_ir|,9
9,beam_broken_door1_ir,938.77,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,939.31,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,943.52,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,944.5,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,945.3,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,945.49,reward_phase,reward_phase,,,ID:door1_ir|,9
9,close_start_door_1,976.83,reward_phase,reward_phase,,,ID:door_1|,9
9,close_finished_door_1,978.58,reward_phase,reward_phase,,,ID:door_1|,9
9,output_activated,978.59,reward_phase,reward_phase,,,ID:round_LED|,9
9,output_deactivated,994.62,reward_phase,reward_phase,,,ID:round_LED|,9
10,new_round,1039.63,levers_out,levers_out,,,ID:round_LED|,10
10,output_activated,1039.63,levers_out,levers_out,,,ID:round_LED|,10
10,tone_start_round_start,1039.64,levers_out,levers_out,,,ID:speaker|,10
10,output_deactivated,1040.13,levers_out,levers_out,,,ID:round_LED|,10
10,tone_stop_round_start,1040.65,levers_out,levers_out,,,ID:speaker|,10
10,lever_extended_lever_1,1041.07,levers_out,levers_out,,,ID:lever_1|,10
10,lever_extended_lever_2,1041.07,levers_out,levers_out,,,ID:lever_2|,10
10,,1041.75,levers_out,levers_out,0.66,,n_presses:1|,10
10,lever_press,1041.75,levers_out,levers_out,,,ID:event_LED|,10
10,output_activated,1041.75,levers_out,levers_out,,,ID:event_LED|,10
10,output_deactivated,1042.1,levers_out,levers_out,,,ID:event_LED|,10
10,,1042.31,levers_out,levers_out,1.22,,n_presses:2|,10
10,presses_reached_lever_2,1042.31,levers_out,levers_out,1.22,,n_presses:2|,10
10,lever_press,1042.32,levers_out,levers_out,,,ID:event_LED|,10
10,output_activated,1042.32,levers_out,levers_out,,,ID:event_LED|,10
10,tone_start_door_1_open,1042.37,levers_out,levers_out,,,ID:speaker|,10
10,output_deactivated,1042.68,levers_out,levers_out,,,ID:event_LED|,10
10,lever_retracted_lever_1,1042.77,levers_out,levers_out,,,ID:lever_1|,10
10,lever_retracted_lever_2,1043.13,levers_out,levers_out,,,ID:lever_2|,10
10,tone_stop_door_1_open,1043.38,levers_out,levers_out,,,ID:speaker|,10
10,open_start_door_1,1045.33,reward_phase,reward_phase,,,ID:door_1|,10
10,door_1_open_|_beam_broken_door1_ir,1046.58,reward_phase,reward_phase,1.25,,beam_ID:door1_ir|,10
10,beam_broken_door1_ir,1046.58,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1046.86,reward_phase,reward_phase,,,ID:door1_ir|,10
10,open_finished_door_1,1046.96,reward_phase,reward_phase,,,ID:door_1|,10
10,close_start_door_1,1090.35,reward_phase,reward_phase,,,ID:door_1|,10
10,close_finished_door_1,1092.16,reward_phase,reward_phase,,,ID:door_1|,10
10,output_activated,1092.16,reward_phase,reward_phase,,,ID:round_LED|,10
10,output_deactivated,1108.19,reward_phase,reward_phase,,,ID:round_LED|,10
11,new_round,1153.2,levers_out,levers_out,,,ID:round_LED|,11
11,output_activated,1153.2,levers_out,levers_out,,,ID:round_LED|,11
11,tone_start_round_start,1153.23,levers_out,levers_out,,,ID:speaker|,11
11,output_deactivated,1153.7,levers_out,levers_out,,,ID:round_LED|,11
11,tone_stop_round_start,1154.24,levers_out,levers_out,,,ID:speaker|,11
11,lever_extended_lever_1,1154.6,levers_out,levers_out,,,ID:lever_1|,11
11,lever_extended_lever_2,1154.6,levers_out,levers_out,,,ID:lever_2|,11
11,,1154.62,levers_out,levers_out,0.41,,n_presses:1|,11
11,lever_press,1154.62,levers_out,levers_out,,,ID:event_LED|,11
11,output_activated,1154.62,levers_out,levers_out,,,ID:event_LED|,11
11,output_deactivated,1154.97,levers_out,levers_out,,,ID:event_LED|,11
11,,1156.13,levers_out,levers_out,1.51,,n_presses:1|,11
11,lever_press,1156.13,levers_out,levers_out,,,ID:event_LED|,11
11,output_activated,1156.13,levers_out,levers_out,,,ID:event_LED|,11
11,output_deactivated,1156.48,levers_out,levers_out,,,ID:event_LED|,11
11,,1162.21,levers_out,levers_out,7.6,,n_presses:2|,11
11,presses_reached_lever_2,1162.21,levers_out,levers_out,7.6,,n_presses:2|,11
11,lever_press,1162.22,levers_out,levers_out,,,ID:event_LED|,11
11,output_activated,1162.22,levers_out,levers_out,,,ID:event_LED|,11
11,tone_start_door_1_open,1162.27,levers_out,levers_out,,,ID:speaker|,11
11,output_deactivated,1162.57,levers_out,levers_out,,,ID:event_LED|,11
11,lever_retracted_lever_1,1162.71,levers_out,levers_out,,,ID:lever_1|,11
11,lever_retracted_lever_2,1163.11,levers_out,levers_out,,,ID:lever_2|,11
11,tone_stop_door_1_open,1163.28,levers_out,levers_out,,,ID:speaker|,11
11,open_start_door_1,1165.23,reward_phase,reward_phase,,,ID:door_1|,11
