FR|1,day|1,delay|0,experiment|door_train_contingent,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5116,vole_2|5056
7,beam_unbroken_door2_ir,866.703,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,867.165,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,867.739,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,867.963,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,871.934,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,871.98,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,873.17,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,873.413,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,874.612,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,877.887,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,878.03,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,878.493,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,878.528,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,878.543,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,878.883,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,880.065,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,880.297,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,898.946,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,900.732,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,907.707,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,908.063,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,911.734,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,911.831,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,911.894,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,911.922,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,915.685,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,917.24,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,917.244,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,923.558,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,968.568,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,968.571,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,968.614,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,969.073,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,969.62,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,970.481,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,lever_retracted_lever_1,1029.022,ITI,ITI,,,ID:lever_1|,8
9,new_round,1073.577,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,output_activated,1073.579,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_start_round_start,1073.595,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1074.081,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_stop_round_start,1074.6,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_extended_lever_2,1075.477,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,lever_pressed_lever_2,1113.88,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:5|,9
9,lever_extended_lever_2_|_lever_pressed_lever_2,1113.881,lever_2_out,lever_2_out,38.795,,n_presses:1|,9
9,presses_reached_lever_2,1113.881,lever_2_out,lever_2_out,38.795,,n_presses:1|,9
9,lever_press,1113.883,lever_2_out,lever_2_out,,,ID:event_LED|,9
9,output_activated,1113.885,lever_2_out,lever_2_out,,,ID:event_LED|,9
9,tone_start_door_1_open,1113.903,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1114.237,lever_2_out,lever_2_out,,,ID:event_LED|,9
9,open_start_door_1,1114.892,reward_phase,reward_phase,,,ID:door_1|,9
9,tone_stop_door_1_open,1114.909,reward_phase,reward_phase,,,ID:speaker|,9
9,lever_retracted_lever_2,1115.089,lever_2_out,reward_phase,,,ID:lever_2|,9
9,open_finished_door_1,1116.497,reward_phase,reward_phase,,,ID:door_1|,9
9,door_1_open_|_beam_broken_door1_ir,1120.624,reward_phase,reward_phase,5.734,,beam_ID:door1_ir|,9
9,beam_broken_door1_ir,1120.625,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1121.024,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1123.488,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1123.681,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1123.779,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1125.002,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1127.15,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1127.449,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1147.44,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1147.484,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1147.676,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1148.169,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1151.807,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1152.093,reward_phase,reward_phase,,,ID:door1_ir|,9
9,close_start_door_1,1174.909,reward_phase,reward_phase,,,ID:door_1|,9
9,close_finished_door_1,1176.766,reward_phase,reward_phase,,,ID:door_1|,9
9,output_activated,1176.771,reward_phase,reward_phase,,,ID:round_LED|,9
9,output_deactivated,1195.909,reward_phase,reward_phase,,,ID:round_LED|,9
10,new_round,1240.92,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,output_activated,1240.923,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_start_round_start,1240.933,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1241.425,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_stop_round_start,1241.938,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_extended_lever_2,1242.806,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,lever_retracted_lever_2,1301.377,ITI,ITI,,,ID:lever_2|,10
11,new_round,1345.931,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,output_activated,1345.933,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,tone_start_round_start,1345.963,lever_2_out,lever_2_out,,,ID:speaker|,11
11,output_deactivated,1346.435,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,tone_stop_round_start,1346.968,lever_2_out,lever_2_out,,,ID:speaker|,11
11,lever_extended_lever_2,1347.811,lever_2_out,lever_2_out,,,ID:lever_2|,11
11,lever_retracted_lever_2,1406.385,ITI,ITI,,,ID:lever_2|,11
12,new_round,1450.943,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,output_activated,1450.944,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_start_round_start,1450.987,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1451.446,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_stop_round_start,1451.992,lever_2_out,lever_2_out,,,ID:speaker|,12
12,lever_extended_lever_2,1452.823,lever_2_out,lever_2_out,,,ID:lever_2|,12
12,lever_pressed_lever_2,1507.943,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:6|,12
12,lever_extended_lever_2_|_lever_pressed_lever_2,1507.943,lever_2_out,lever_2_out,55.491,,n_presses:1|,12
12,presses_reached_lever_2,1507.943,lever_2_out,lever_2_out,55.492,,n_presses:1|,12
12,lever_press,1507.946,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,output_activated,1507.948,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,tone_start_door_1_open,1507.972,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1508.3,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,lever_retracted_lever_2,1508.501,lever_2_out,lever_2_out,,,ID:lever_2|,12
12,open_start_door_1,1508.957,reward_phase,reward_phase,,,ID:door_1|,12
12,tone_stop_door_1_open,1508.978,reward_phase,reward_phase,,,ID:speaker|,12
12,door_1_open_|_beam_broken_door1_ir,1510.132,reward_phase,reward_phase,1.177,,beam_ID:door1_ir|,12
12,beam_broken_door1_ir,1510.132,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1510.346,reward_phase,reward_phase,,,ID:door1_ir|,12
12,open_finished_door_1,1510.591,reward_phase,reward_phase,,,ID:door_1|,12
12,beam_broken_door1_ir,1511.837,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1512.252,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1516.594,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1516.738,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1517.19,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1517.672,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1519.332,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1519.611,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1531.085,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1531.209,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1540.3,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1542.394,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1542.598,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1543.677,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1545.037,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1545.076,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1545.113,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1546.218,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1555.42,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1555.699,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1555.818,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1557.471,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1562.292,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1562.384,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1568.257,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1568.312,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1568.343,reward_phase,reward_phase,,,ID:door1_ir|,12
12,close_start_door_1,1568.967,reward_phase,reward_phase,,,ID:door_1|,12
12,beam_unbroken_door1_ir,1569.083,reward_phase,reward_phase,,,ID:door1_ir|,12
12,close_finished_door_1,1570.838,reward_phase,reward_phase,,,ID:door_1|,12
12,output_activated,1570.842,reward_phase,reward_phase,,,ID:round_LED|,12
12,output_deactivated,1586.474,reward_phase,reward_phase,,,ID:round_LED|,12
13,new_round,1631.483,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,output_activated,1631.484,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_start_round_start,1631.531,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,1631.986,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_stop_round_start,1632.536,lever_1_out,lever_1_out,,,ID:speaker|,13
13,lever_extended_lever_1,1633.362,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,lever_pressed_lever_1,1637.809,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:3|,13
13,lever_extended_lever_1_|_lever_pressed_lever_1,1637.81,lever_1_out,lever_1_out,4.819,,n_presses:1|,13
13,presses_reached_lever_1,1637.81,lever_1_out,lever_1_out,4.82,,n_presses:1|,13
13,lever_press,1637.812,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,output_activated,1637.813,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,tone_start_door_2_open,1637.845,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,1638.164,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,open_start_door_2,1638.835,reward_phase,reward_phase,,,ID:door_2|,13
13,tone_stop_door_2_open,1638.85,reward_phase,reward_phase,,,ID:speaker|,13
13,lever_retracted_lever_1,1638.984,lever_1_out,reward_phase,,,ID:lever_1|,13
13,door_2_open_|_beam_broken_door2_ir,1640.044,reward_phase,reward_phase,1.227,,beam_ID:door2_ir|,13
13,beam_broken_door2_ir,1640.044,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1640.38,reward_phase,reward_phase,,,ID:door2_ir|,13
13,open_finished_door_2,1640.467,reward_phase,reward_phase,,,ID:door_2|,13
13,beam_broken_door2_ir,1668.35,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1669.161,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1686.559,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1686.964,reward_phase,reward_phase,,,ID:door2_ir|,13
13,close_start_door_2,1698.844,reward_phase,reward_phase,,,ID:door_2|,13
13,close_finished_door_2,1700.45,reward_phase,reward_phase,,,ID:door_2|,13
13,output_activated,1700.454,reward_phase,reward_phase,,,ID:round_LED|,13
13,output_deactivated,1712.628,reward_phase,reward_phase,,,ID:round_LED|,13
14,new_round,1757.64,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,output_activated,1757.641,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_start_round_start,1757.646,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,1758.143,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_stop_round_start,1758.65,lever_1_out,lever_1_out,,,ID:speaker|,14
14,lever_extended_lever_1,1759.519,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,lever_pressed_lever_1,1786.92,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:4|,14
14,lever_extended_lever_1_|_lever_pressed_lever_1,1786.92,lever_1_out,lever_1_out,27.772,,n_presses:1|,14
14,presses_reached_lever_1,1786.92,lever_1_out,lever_1_out,27.772,,n_presses:1|,14
14,lever_press,1786.921,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,output_activated,1786.924,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,tone_start_door_2_open,1786.977,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,1787.276,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,lever_retracted_lever_1,1787.479,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,open_start_door_2,1787.934,reward_phase,reward_phase,,,ID:door_2|,14
14,tone_stop_door_2_open,1787.983,reward_phase,reward_phase,,,ID:speaker|,14
14,door_2_open_|_beam_broken_door2_ir,1789.089,reward_phase,reward_phase,1.157,,beam_ID:door2_ir|,14
14,beam_broken_door2_ir,1789.089,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1789.375,reward_phase,reward_phase,,,ID:door2_ir|,14
14,open_finished_door_2,1789.552,reward_phase,reward_phase,,,ID:door_2|,14
14,beam_broken_door2_ir,1827.647,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1828.803,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1842.068,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1842.354,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1844.782,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1846.015,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1846.02,reward_phase,reward_phase,,,ID:door2_ir|,14
14,close_start_door_2,1848.0,reward_phase,reward_phase,,,ID:door_2|,14
14,beam_unbroken_door2_ir,1848.25,reward_phase,reward_phase,,,ID:door2_ir|,14
14,close_finished_door_2,1849.588,reward_phase,reward_phase,,,ID:door_2|,14
14,output_activated,1849.608,reward_phase,reward_phase,,,ID:round_LED|,14
14,output_deactivated,1853.918,reward_phase,reward_phase,,,ID:round_LED|,14
15,new_round,1898.926,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,output_activated,1898.927,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,tone_start_round_start,1898.967,lever_1_out,lever_1_out,,,ID:speaker|,15
15,output_deactivated,1899.429,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,tone_stop_round_start,1899.971,lever_1_out,lever_1_out,,,ID:speaker|,15
15,lever_extended_lever_1,1900.832,lever_1_out,lever_1_out,,,ID:lever_1|,15
15,lever_retracted_lever_1,1959.371,ITI,ITI,,,ID:lever_1|,15
16,new_round,2003.939,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,output_activated,2003.94,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,tone_start_round_start,2003.987,lever_1_out,lever_1_out,,,ID:speaker|,16
16,output_deactivated,2004.441,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,tone_stop_round_start,2004.991,lever_1_out,lever_1_out,,,ID:speaker|,16
16,lever_extended_lever_1,2005.847,lever_1_out,lever_1_out,,,ID:lever_1|,16
16,lever_pressed_lever_1,2010.678,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:5|,16
16,lever_extended_lever_1_|_lever_pressed_lever_1,2010.679,lever_1_out,lever_1_out,5.232,,n_presses:1|,16
16,presses_reached_lever_1,2010.679,lever_1_out,lever_1_out,5.232,,n_presses:1|,16
16,lever_press,2010.683,lever_1_out,lever_1_out,,,ID:event_LED|,16
16,output_activated,2010.684,lever_1_out,lever_1_out,,,ID:event_LED|,16
16,tone_start_door_2_open,2010.713,lever_1_out,lever_1_out,,,ID:speaker|,16
16,output_deactivated,2011.036,lever_1_out,lever_1_out,,,ID:event_LED|,16
16,open_start_door_2,2011.692,reward_phase,reward_phase,,,ID:door_2|,16
16,tone_stop_door_2_open,2011.719,reward_phase,reward_phase,,,ID:speaker|,16
16,lever_retracted_lever_1,2011.839,lever_1_out,reward_phase,,,ID:lever_1|,16
16,open_finished_door_2,2013.298,reward_phase,reward_phase,,,ID:door_2|,16
16,door_2_open_|_beam_broken_door2_ir,2014.072,reward_phase,reward_phase,2.382,,beam_ID:door2_ir|,16
16,beam_broken_door2_ir,2014.072,reward_phase,reward_phase,,,ID:door2_ir|,16
16,beam_unbroken_door2_ir,2014.371,reward_phase,reward_phase,,,ID:door2_ir|,16
16,beam_broken_door2_ir,2034.36,reward_phase,reward_phase,,,ID:door2_ir|,16
16,beam_unbroken_door2_ir,2034.715,reward_phase,reward_phase,,,ID:door2_ir|,16
16,close_start_door_2,2071.743,reward_phase,reward_phase,,,ID:door_2|,16
16,close_finished_door_2,2073.3,reward_phase,reward_phase,,,ID:door_2|,16
16,output_activated,2073.303,reward_phase,reward_phase,,,ID:round_LED|,16
16,output_deactivated,2084.175,reward_phase,reward_phase,,,ID:round_LED|,16
16,output_deactivated,2129.182,ITI,ITI,,,ID:miniscope_trigger|,16
