FR|1,day|1,delay|0,experiment|door_train_contingent,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|4678,vole_2|5047
9,tone_stop_round_start,1111.191,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_extended_lever_2,1112.086,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,lever_retracted_lever_2,1170.633,ITI,ITI,,,ID:lever_2|,9
10,new_round,1215.19,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,output_activated,1215.191,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_start_round_start,1215.215,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1215.693,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_stop_round_start,1216.22,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_extended_lever_2,1217.081,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,lever_pressed_lever_2,1271.78,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:4|,10
10,lever_extended_lever_2_|_lever_pressed_lever_2,1271.78,lever_2_out,lever_2_out,55.08,,n_presses:1|,10
10,presses_reached_lever_2,1271.78,lever_2_out,lever_2_out,55.08,,n_presses:1|,10
10,lever_press,1271.782,lever_2_out,lever_2_out,,,ID:event_LED|,10
10,output_activated,1271.784,lever_2_out,lever_2_out,,,ID:event_LED|,10
10,tone_start_door_1_open,1271.813,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1272.136,lever_2_out,lever_2_out,,,ID:event_LED|,10
10,lever_retracted_lever_2,1272.337,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,open_start_door_1,1272.793,reward_phase,reward_phase,,,ID:door_1|,10
10,tone_stop_door_1_open,1272.82,reward_phase,reward_phase,,,ID:speaker|,10
10,open_finished_door_1,1274.399,reward_phase,reward_phase,,,ID:door_1|,10
10,door_1_open_|_beam_broken_door1_ir,1277.011,reward_phase,reward_phase,4.219,,beam_ID:door1_ir|,10
10,beam_broken_door1_ir,1277.011,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1278.177,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_broken_door1_ir,1279.219,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1279.366,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_broken_door1_ir,1279.751,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1280.345,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_broken_door1_ir,1281.819,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1282.151,reward_phase,reward_phase,,,ID:door1_ir|,10
10,close_start_door_1,1332.859,reward_phase,reward_phase,,,ID:door_1|,10
10,close_finished_door_1,1334.716,reward_phase,reward_phase,,,ID:door_1|,10
10,output_activated,1334.719,reward_phase,reward_phase,,,ID:round_LED|,10
10,output_deactivated,1347.646,reward_phase,reward_phase,,,ID:round_LED|,10
11,new_round,1392.655,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,output_activated,1392.657,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,tone_start_round_start,1392.697,lever_2_out,lever_2_out,,,ID:speaker|,11
11,output_deactivated,1393.159,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,tone_stop_round_start,1393.702,lever_2_out,lever_2_out,,,ID:speaker|,11
11,lever_extended_lever_2,1394.535,lever_2_out,lever_2_out,,,ID:lever_2|,11
11,lever_pressed_lever_2,1398.158,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:5|,11
11,lever_extended_lever_2_|_lever_pressed_lever_2,1398.158,lever_2_out,lever_2_out,3.994,,n_presses:1|,11
11,presses_reached_lever_2,1398.159,lever_2_out,lever_2_out,3.994,,n_presses:1|,11
11,lever_press,1398.159,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,output_activated,1398.162,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,tone_start_door_1_open,1398.203,lever_2_out,lever_2_out,,,ID:speaker|,11
11,output_deactivated,1398.514,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,lever_retracted_lever_2,1398.664,lever_2_out,lever_2_out,,,ID:lever_2|,11
11,open_start_door_1,1399.17,reward_phase,reward_phase,,,ID:door_1|,11
11,tone_stop_door_1_open,1399.21,reward_phase,reward_phase,,,ID:speaker|,11
11,open_finished_door_1,1400.775,reward_phase,reward_phase,,,ID:door_1|,11
11,door_1_open_|_beam_broken_door1_ir,1400.812,reward_phase,reward_phase,1.643,,beam_ID:door1_ir|,11
11,beam_broken_door1_ir,1400.812,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1401.205,reward_phase,reward_phase,,,ID:door1_ir|,11
11,close_start_door_1,1459.214,reward_phase,reward_phase,,,ID:door_1|,11
11,close_finished_door_1,1461.071,reward_phase,reward_phase,,,ID:door_1|,11
11,output_activated,1461.076,reward_phase,reward_phase,,,ID:round_LED|,11
11,output_deactivated,1471.447,reward_phase,reward_phase,,,ID:round_LED|,11
12,new_round,1516.456,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,output_activated,1516.457,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_start_round_start,1516.508,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1516.959,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_stop_round_start,1517.514,lever_2_out,lever_2_out,,,ID:speaker|,12
12,lever_extended_lever_2,1518.335,lever_2_out,lever_2_out,,,ID:lever_2|,12
12,lever_pressed_lever_2,1520.398,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:6|,12
12,lever_extended_lever_2_|_lever_pressed_lever_2,1520.398,lever_2_out,lever_2_out,2.435,,n_presses:1|,12
12,presses_reached_lever_2,1520.399,lever_2_out,lever_2_out,2.435,,n_presses:1|,12
12,lever_press,1520.401,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,output_activated,1520.403,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,tone_start_door_1_open,1520.446,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1520.755,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,open_start_door_1,1521.41,reward_phase,reward_phase,,,ID:door_1|,12
12,tone_stop_door_1_open,1521.452,reward_phase,reward_phase,,,ID:speaker|,12
12,lever_retracted_lever_2,1522.411,lever_2_out,reward_phase,,,ID:lever_2|,12
12,open_finished_door_1,1523.016,reward_phase,reward_phase,,,ID:door_1|,12
12,door_1_open_|_beam_broken_door1_ir,1523.588,reward_phase,reward_phase,2.179,,beam_ID:door1_ir|,12
12,beam_broken_door1_ir,1523.588,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1524.21,reward_phase,reward_phase,,,ID:door1_ir|,12
12,close_start_door_1,1581.453,reward_phase,reward_phase,,,ID:door_1|,12
12,close_finished_door_1,1583.31,reward_phase,reward_phase,,,ID:door_1|,12
12,output_activated,1583.314,reward_phase,reward_phase,,,ID:round_LED|,12
12,output_deactivated,1596.792,reward_phase,reward_phase,,,ID:round_LED|,12
13,new_round,1641.806,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,output_activated,1641.808,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_start_round_start,1641.839,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,1642.31,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_stop_round_start,1642.844,lever_1_out,lever_1_out,,,ID:speaker|,13
13,lever_extended_lever_1,1643.715,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,lever_pressed_lever_1,1645.89,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:5|,13
13,lever_extended_lever_1_|_lever_pressed_lever_1,1645.89,lever_1_out,lever_1_out,2.576,,n_presses:1|,13
13,presses_reached_lever_1,1645.891,lever_1_out,lever_1_out,2.576,,n_presses:1|,13
13,lever_press,1645.891,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,output_activated,1645.895,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,tone_start_door_2_open,1645.933,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,1646.278,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,lever_retracted_lever_1,1646.722,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,open_start_door_2,1646.908,reward_phase,reward_phase,,,ID:door_2|,13
13,tone_stop_door_2_open,1646.939,reward_phase,reward_phase,,,ID:speaker|,13
13,door_2_open_|_beam_broken_door2_ir,1648.228,reward_phase,reward_phase,1.322,,beam_ID:door2_ir|,13
13,beam_broken_door2_ir,1648.228,reward_phase,reward_phase,,,ID:door2_ir|,13
13,open_finished_door_2,1648.552,reward_phase,reward_phase,,,ID:door_2|,13
13,beam_unbroken_door2_ir,1649.719,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1657.115,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1657.123,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1669.931,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1670.16,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1670.504,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1670.512,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1670.688,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1671.016,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1671.063,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1671.126,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1672.011,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1672.019,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1672.046,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1672.114,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1672.125,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1672.521,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1676.213,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1676.619,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1680.065,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1680.184,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1690.499,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1690.667,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1696.898,reward_phase,reward_phase,,,ID:door2_ir|,13
13,close_start_door_2,1707.008,reward_phase,reward_phase,,,ID:door_2|,13
13,beam_unbroken_door2_ir,1708.064,reward_phase,reward_phase,,,ID:door2_ir|,13
13,close_finished_door_2,1708.646,reward_phase,reward_phase,,,ID:door_2|,13
13,output_activated,1708.652,reward_phase,reward_phase,,,ID:round_LED|,13
13,output_deactivated,1718.372,reward_phase,reward_phase,,,ID:round_LED|,13
14,new_round,1763.379,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,output_activated,1763.381,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_start_round_start,1763.416,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,1763.883,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_stop_round_start,1764.421,lever_1_out,lever_1_out,,,ID:speaker|,14
14,lever_extended_lever_1,1765.258,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,lever_pressed_lever_1,1806.749,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:6|,14
14,lever_extended_lever_1_|_lever_pressed_lever_1,1806.75,lever_1_out,lever_1_out,41.862,,n_presses:1|,14
14,presses_reached_lever_1,1806.75,lever_1_out,lever_1_out,41.863,,n_presses:1|,14
14,lever_press,1806.75,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,output_activated,1806.753,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,tone_start_door_2_open,1806.804,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,1807.105,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,lever_retracted_lever_1,1807.306,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,open_start_door_2,1807.762,reward_phase,reward_phase,,,ID:door_2|,14
14,tone_stop_door_2_open,1807.811,reward_phase,reward_phase,,,ID:speaker|,14
14,open_finished_door_2,1809.367,reward_phase,reward_phase,,,ID:door_2|,14
14,door_2_open_|_beam_broken_door2_ir,1814.51,reward_phase,reward_phase,6.75,,beam_ID:door2_ir|,14
14,beam_broken_door2_ir,1814.51,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1815.08,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1830.924,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1831.188,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1838.399,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1839.867,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1839.888,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1840.103,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1840.191,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1840.2,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1840.533,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1841.279,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1847.213,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1847.851,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1858.227,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1858.588,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,1859.816,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1860.144,reward_phase,reward_phase,,,ID:door2_ir|,14
14,close_start_door_2,1867.861,reward_phase,reward_phase,,,ID:door_2|,14
14,close_finished_door_2,1869.468,reward_phase,reward_phase,,,ID:door_2|,14
14,output_activated,1869.471,reward_phase,reward_phase,,,ID:round_LED|,14
14,output_deactivated,1883.299,reward_phase,reward_phase,,,ID:round_LED|,14
15,new_round,1928.311,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,output_activated,1928.312,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,tone_start_round_start,1928.327,lever_1_out,lever_1_out,,,ID:speaker|,15
15,output_deactivated,1928.814,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,tone_stop_round_start,1929.333,lever_1_out,lever_1_out,,,ID:speaker|,15
15,lever_extended_lever_1,1930.208,lever_1_out,lever_1_out,,,ID:lever_1|,15
15,lever_pressed_lever_1,1956.928,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:7|,15
15,lever_extended_lever_1_|_lever_pressed_lever_1,1956.928,lever_1_out,lever_1_out,27.105,,n_presses:1|,15
15,presses_reached_lever_1,1956.928,lever_1_out,lever_1_out,27.105,,n_presses:1|,15
15,lever_press,1956.93,lever_1_out,lever_1_out,,,ID:event_LED|,15
15,output_activated,1956.932,lever_1_out,lever_1_out,,,ID:event_LED|,15
15,tone_start_door_2_open,1956.937,lever_1_out,lever_1_out,,,ID:speaker|,15
15,output_deactivated,1957.284,lever_1_out,lever_1_out,,,ID:event_LED|,15
15,lever_retracted_lever_1,1957.434,lever_1_out,lever_1_out,,,ID:lever_1|,15
15,open_start_door_2,1957.941,reward_phase,reward_phase,,,ID:door_2|,15
15,tone_stop_door_2_open,1957.942,reward_phase,reward_phase,,,ID:speaker|,15
15,open_finished_door_2,1959.546,reward_phase,reward_phase,,,ID:door_2|,15
15,door_2_open_|_beam_broken_door2_ir,1959.57,reward_phase,reward_phase,1.63,,beam_ID:door2_ir|,15
15,beam_broken_door2_ir,1959.57,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1960.197,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_broken_door2_ir,1961.058,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1961.32,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_broken_door2_ir,1962.043,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1962.086,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_broken_door2_ir,1962.655,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1962.799,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_broken_door2_ir,1991.006,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1991.458,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_broken_door2_ir,1993.722,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1994.297,reward_phase,reward_phase,,,ID:door2_ir|,15
15,close_start_door_2,2018.002,reward_phase,reward_phase,,,ID:door_2|,15
15,close_finished_door_2,2019.608,reward_phase,reward_phase,,,ID:door_2|,15
15,output_activated,2019.612,reward_phase,reward_phase,,,ID:round_LED|,15
15,output_deactivated,2026.476,reward_phase,reward_phase,,,ID:round_LED|,15
16,new_round,2071.485,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,output_activated,2071.486,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,tone_start_round_start,2071.514,lever_1_out,lever_1_out,,,ID:speaker|,16
16,output_deactivated,2071.988,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,tone_stop_round_start,2072.518,lever_1_out,lever_1_out,,,ID:speaker|,16
16,lever_extended_lever_1,2073.391,lever_1_out,lever_1_out,,,ID:lever_1|,16
16,lever_retracted_lever_1,2131.94,ITI,ITI,,,ID:lever_1|,16
16,output_deactivated,2176.496,ITI,ITI,,,ID:miniscope_trigger|,16
