FR|1,day|1,delay|0,experiment|door_train_contingent,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5113,vole_2|5050
11,lever_press,1303.849,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,output_activated,1303.852,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,tone_start_door_1_open,1303.869,lever_2_out,lever_2_out,,,ID:speaker|,11
11,output_deactivated,1304.204,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,lever_retracted_lever_2,1304.701,lever_2_out,lever_2_out,,,ID:lever_2|,11
11,open_start_door_1,1304.859,reward_phase,reward_phase,,,ID:door_1|,11
11,tone_stop_door_1_open,1304.874,reward_phase,reward_phase,,,ID:speaker|,11
11,open_finished_door_1,1306.464,reward_phase,reward_phase,,,ID:door_1|,11
11,door_1_open_|_beam_broken_door1_ir,1306.586,reward_phase,reward_phase,1.728,,beam_ID:door1_ir|,11
11,beam_broken_door1_ir,1306.587,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1306.92,reward_phase,reward_phase,,,ID:door1_ir|,11
11,close_start_door_1,1364.893,reward_phase,reward_phase,,,ID:door_1|,11
11,close_finished_door_1,1366.799,reward_phase,reward_phase,,,ID:door_1|,11
11,output_activated,1366.805,reward_phase,reward_phase,,,ID:round_LED|,11
11,output_deactivated,1378.179,reward_phase,reward_phase,,,ID:round_LED|,11
12,new_round,1423.192,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,output_activated,1423.193,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_start_round_start,1423.209,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1423.695,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_stop_round_start,1424.214,lever_2_out,lever_2_out,,,ID:speaker|,12
12,lever_extended_lever_2,1425.07,lever_2_out,lever_2_out,,,ID:lever_2|,12
12,lever_pressed_lever_2,1425.986,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:8|,12
12,lever_extended_lever_2_|_lever_pressed_lever_2,1425.986,lever_2_out,lever_2_out,1.287,,n_presses:1|,12
12,presses_reached_lever_2,1425.986,lever_2_out,lever_2_out,1.287,,n_presses:1|,12
12,lever_press,1425.987,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,output_activated,1425.989,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,tone_start_door_1_open,1426.035,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1426.341,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,lever_retracted_lever_2,1426.943,lever_2_out,lever_2_out,,,ID:lever_2|,12
12,open_start_door_1,1426.999,reward_phase,reward_phase,,,ID:door_1|,12
12,tone_stop_door_1_open,1427.041,reward_phase,reward_phase,,,ID:speaker|,12
12,open_finished_door_1,1428.604,reward_phase,reward_phase,,,ID:door_1|,12
12,door_1_open_|_beam_broken_door1_ir,1441.699,reward_phase,reward_phase,14.704,,beam_ID:door1_ir|,12
12,beam_broken_door1_ir,1441.699,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1442.535,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1443.442,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1444.139,reward_phase,reward_phase,,,ID:door1_ir|,12
12,close_start_door_1,1487.026,reward_phase,reward_phase,,,ID:door_1|,12
12,close_finished_door_1,1489.033,reward_phase,reward_phase,,,ID:door_1|,12
12,output_activated,1489.037,reward_phase,reward_phase,,,ID:round_LED|,12
12,output_deactivated,1500.461,reward_phase,reward_phase,,,ID:round_LED|,12
13,new_round,1545.472,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,output_activated,1545.474,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_start_round_start,1545.481,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,1545.976,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_stop_round_start,1546.485,lever_1_out,lever_1_out,,,ID:speaker|,13
13,lever_extended_lever_1,1547.353,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,lever_pressed_lever_1,1548.015,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:5|,13
13,lever_extended_lever_1_|_lever_pressed_lever_1,1548.016,lever_1_out,lever_1_out,1.034,,n_presses:1|,13
13,presses_reached_lever_1,1548.016,lever_1_out,lever_1_out,1.034,,n_presses:1|,13
13,lever_press,1548.018,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,output_activated,1548.02,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,tone_start_door_2_open,1548.052,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,1548.372,lever_1_out,lever_1_out,,,ID:event_LED|,13
13,lever_retracted_lever_1,1548.873,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,open_start_door_2,1549.028,reward_phase,reward_phase,,,ID:door_2|,13
13,tone_stop_door_2_open,1549.058,reward_phase,reward_phase,,,ID:speaker|,13
13,door_2_open_|_beam_broken_door2_ir,1550.621,reward_phase,reward_phase,1.595,,beam_ID:door2_ir|,13
13,beam_broken_door2_ir,1550.621,reward_phase,reward_phase,,,ID:door2_ir|,13
13,open_finished_door_2,1550.643,reward_phase,reward_phase,,,ID:door_2|,13
13,beam_unbroken_door2_ir,1550.736,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1550.767,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1551.125,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1602.169,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1602.195,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1602.216,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,1602.285,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,1602.321,reward_phase,reward_phase,,,ID:door2_ir|,13
13,close_start_door_2,1609.097,reward_phase,reward_phase,,,ID:door_2|,13
13,close_finished_door_2,1610.731,reward_phase,reward_phase,,,ID:door_2|,13
13,output_activated,1610.762,reward_phase,reward_phase,,,ID:round_LED|,13
13,beam_unbroken_door2_ir,1611.021,reward_phase,reward_phase,,,ID:door2_ir|,13
13,output_deactivated,1622.312,reward_phase,reward_phase,,,ID:round_LED|,13
14,new_round,1667.323,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,output_activated,1667.325,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_start_round_start,1667.328,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,1667.827,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_stop_round_start,1668.333,lever_1_out,lever_1_out,,,ID:speaker|,14
14,lever_extended_lever_1,1669.229,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,lever_pressed_lever_1,1670.53,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:6|,14
14,lever_extended_lever_1_|_lever_pressed_lever_1,1670.53,lever_1_out,lever_1_out,1.699,,n_presses:1|,14
14,presses_reached_lever_1,1670.531,lever_1_out,lever_1_out,1.699,,n_presses:1|,14
14,lever_press,1670.531,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,output_activated,1670.533,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,tone_start_door_2_open,1670.559,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,1670.885,lever_1_out,lever_1_out,,,ID:event_LED|,14
14,lever_retracted_lever_1,1671.087,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,open_start_door_2,1671.543,reward_phase,reward_phase,,,ID:door_2|,14
14,tone_stop_door_2_open,1671.564,reward_phase,reward_phase,,,ID:speaker|,14
14,open_finished_door_2,1673.149,reward_phase,reward_phase,,,ID:door_2|,14
14,door_2_open_|_beam_broken_door2_ir,1675.032,reward_phase,reward_phase,3.491,,beam_ID:door2_ir|,14
14,beam_broken_door2_ir,1675.032,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,1675.443,reward_phase,reward_phase,,,ID:door2_ir|,14
14,close_start_door_2,1731.602,reward_phase,reward_phase,,,ID:door_2|,14
14,close_finished_door_2,1733.158,reward_phase,reward_phase,,,ID:door_2|,14
14,output_activated,1733.164,reward_phase,reward_phase,,,ID:round_LED|,14
14,output_deactivated,1745.289,reward_phase,reward_phase,,,ID:round_LED|,14
15,new_round,1790.299,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,output_activated,1790.301,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,tone_start_round_start,1790.31,lever_1_out,lever_1_out,,,ID:speaker|,15
15,output_deactivated,1790.803,lever_1_out,lever_1_out,,,ID:round_LED|,15
15,tone_stop_round_start,1791.315,lever_1_out,lever_1_out,,,ID:speaker|,15
15,lever_extended_lever_1,1792.177,lever_1_out,lever_1_out,,,ID:lever_1|,15
15,lever_pressed_lever_1,1792.945,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:7|,15
15,lever_extended_lever_1_|_lever_pressed_lever_1,1792.945,lever_1_out,lever_1_out,1.139,,n_presses:1|,15
15,presses_reached_lever_1,1792.945,lever_1_out,lever_1_out,1.139,,n_presses:1|,15
15,lever_press,1792.946,lever_1_out,lever_1_out,,,ID:event_LED|,15
15,output_activated,1792.949,lever_1_out,lever_1_out,,,ID:event_LED|,15
15,tone_start_door_2_open,1792.983,lever_1_out,lever_1_out,,,ID:speaker|,15
15,output_deactivated,1793.307,lever_1_out,lever_1_out,,,ID:event_LED|,15
15,lever_retracted_lever_1,1793.76,lever_1_out,lever_1_out,,,ID:lever_1|,15
15,open_start_door_2,1793.963,reward_phase,reward_phase,,,ID:door_2|,15
15,tone_stop_door_2_open,1793.989,reward_phase,reward_phase,,,ID:speaker|,15
15,door_2_open_|_beam_broken_door2_ir,1795.183,reward_phase,reward_phase,1.222,,beam_ID:door2_ir|,15
15,beam_broken_door2_ir,1795.184,reward_phase,reward_phase,,,ID:door2_ir|,15
15,beam_unbroken_door2_ir,1795.497,reward_phase,reward_phase,,,ID:door2_ir|,15
15,open_finished_door_2,1795.598,reward_phase,reward_phase,,,ID:door_2|,15
15,close_start_door_2,1853.995,reward_phase,reward_phase,,,ID:door_2|,15
15,close_finished_door_2,1855.601,reward_phase,reward_phase,,,ID:door_2|,15
15,output_activated,1855.604,reward_phase,reward_phase,,,ID:round_LED|,15
15,output_deactivated,1868.832,reward_phase,reward_phase,,,ID:round_LED|,15
16,new_round,1913.841,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,output_activated,1913.842,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,tone_start_round_start,1913.888,lever_1_out,lever_1_out,,,ID:speaker|,16
16,output_deactivated,1914.344,lever_1_out,lever_1_out,,,ID:round_LED|,16
16,tone_stop_round_start,1914.894,lever_1_out,lever_1_out,,,ID:speaker|,16
16,lever_extended_lever_1,1915.721,lever_1_out,lever_1_out,,,ID:lever_1|,16
16,lever_pressed_lever_1,1934.14,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:8|,16
16,lever_extended_lever_1_|_lever_pressed_lever_1,1934.14,lever_1_out,lever_1_out,18.791,,n_presses:1|,16
16,presses_reached_lever_1,1934.14,lever_1_out,lever_1_out,18.791,,n_presses:1|,16
16,lever_press,1934.141,lever_1_out,lever_1_out,,,ID:event_LED|,16
16,output_activated,1934.143,lever_1_out,lever_1_out,,,ID:event_LED|,16
16,tone_start_door_2_open,1934.162,lever_1_out,lever_1_out,,,ID:speaker|,16
16,output_deactivated,1934.495,lever_1_out,lever_1_out,,,ID:event_LED|,16
16,lever_retracted_lever_1,1934.696,lever_1_out,lever_1_out,,,ID:lever_1|,16
16,open_start_door_2,1935.152,reward_phase,reward_phase,,,ID:door_2|,16
16,tone_stop_door_2_open,1935.169,reward_phase,reward_phase,,,ID:speaker|,16
16,door_2_open_|_beam_broken_door2_ir,1936.31,reward_phase,reward_phase,1.159,,beam_ID:door2_ir|,16
16,beam_broken_door2_ir,1936.31,reward_phase,reward_phase,,,ID:door2_ir|,16
16,open_finished_door_2,1936.803,reward_phase,reward_phase,,,ID:door_2|,16
16,beam_unbroken_door2_ir,1936.822,reward_phase,reward_phase,,,ID:door2_ir|,16
16,close_start_door_2,1995.181,reward_phase,reward_phase,,,ID:door_2|,16
16,close_finished_door_2,1996.987,reward_phase,reward_phase,,,ID:door_2|,16
16,output_activated,1996.991,reward_phase,reward_phase,,,ID:round_LED|,16
16,output_deactivated,2007.561,reward_phase,reward_phase,,,ID:round_LED|,16
16,output_deactivated,2052.568,ITI,ITI,,,ID:miniscope_trigger|,16
