,vole1,vole2,day,experiment,metric,value,file
28,5116,5047,2,door_train,tone_stop_door_2_open_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
29,5116,5047,2,door_train,open_finished_door_2_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
30,5116,5047,2,door_train,door_2_open_|_beam_broken_door2_ir_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
31,5116,5047,2,door_train,beam_broken_door2_ir_count,77,5116_5047_12_9_2022___12_57__door_train_day_2.csv
32,5116,5047,2,door_train,beam_unbroken_door2_ir_count,77,5116_5047_12_9_2022___12_57__door_train_day_2.csv
33,5116,5047,2,door_train,lever_pressed_lever_1_count,6,5116_5047_12_9_2022___12_57__door_train_day_2.csv
34,5116,5047,2,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_count,6,5116_5047_12_9_2022___12_57__door_train_day_2.csv
35,5116,5047,2,door_train,presses_reached_lever_1_count,6,5116_5047_12_9_2022___12_57__door_train_day_2.csv
36,5116,5047,2,door_train,close_failure_door_1_count,1,5116_5047_12_9_2022___12_57__door_train_day_2.csv
37,5116,5047,2,door_train,door_1_open_|_beam_broken_door1_ir_latency_mean,8.22975,5116_5047_12_9_2022___12_57__door_train_day_2.csv
38,5116,5047,2,door_train,door_1_open_|_beam_broken_door1_ir_latency_median,2.72,5116_5047_12_9_2022___12_57__door_train_day_2.csv
39,5116,5047,2,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,19.15867,5116_5047_12_9_2022___12_57__door_train_day_2.csv
40,5116,5047,2,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,6.573,5116_5047_12_9_2022___12_57__door_train_day_2.csv
41,5116,5047,2,door_train,presses_reached_lever_2_latency_mean,19.159,5116_5047_12_9_2022___12_57__door_train_day_2.csv
42,5116,5047,2,door_train,presses_reached_lever_2_latency_median,6.573,5116_5047_12_9_2022___12_57__door_train_day_2.csv
43,5116,5047,2,door_train,door_2_open_|_beam_broken_door2_ir_latency_mean,10.40038,5116_5047_12_9_2022___12_57__door_train_day_2.csv
44,5116,5047,2,door_train,door_2_open_|_beam_broken_door2_ir_latency_median,8.2975,5116_5047_12_9_2022___12_57__door_train_day_2.csv
45,5116,5047,2,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,23.782,5116_5047_12_9_2022___12_57__door_train_day_2.csv
46,5116,5047,2,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,23.7575,5116_5047_12_9_2022___12_57__door_train_day_2.csv
47,5116,5047,2,door_train,presses_reached_lever_1_latency_mean,23.78217,5116_5047_12_9_2022___12_57__door_train_day_2.csv
48,5116,5047,2,door_train,presses_reached_lever_1_latency_median,23.7575,5116_5047_12_9_2022___12_57__door_train_day_2.csv
0,5116,5056,1,door_train_contingent,trigger_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
1,5116,5056,1,door_train_contingent,close_start_door_1_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
2,5116,5056,1,door_train_contingent,close_finished_door_1_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
3,5116,5056,1,door_train_contingent,close_start_door_2_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
4,5116,5056,1,door_train_contingent,close_finished_door_2_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
5,5116,5056,1,door_train_contingent,lever_retracted_lever_2_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
6,5116,5056,1,door_train_contingent,lever_retracted_food_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
7,5116,5056,1,door_train_contingent,lever_retracted_lever_1_count,1,5116_5056_12_12_2022___15_36__door_train_contingent_day_1.csv
0,5116,5056,1,door_train_contingent,trigger_count,1,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
1,5116,5056,1,door_train_contingent,close_start_door_1_count,7,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
2,5116,5056,1,door_train_contingent,close_finished_door_1_count,7,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
3,5116,5056,1,door_train_contingent,close_start_door_2_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
4,5116,5056,1,door_train_contingent,close_finished_door_2_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
5,5116,5056,1,door_train_contingent,lever_retracted_food_count,1,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
6,5116,5056,1,door_train_contingent,lever_retracted_lever_1_count,9,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
7,5116,5056,1,door_train_contingent,lever_retracted_lever_2_count,9,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
8,5116,5056,1,door_train_contingent,new_round_count,16,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
9,5116,5056,1,door_train_contingent,output_activated_count,38,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
10,5116,5056,1,door_train_contingent,tone_start_round_start_count,16,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
11,5116,5056,1,door_train_contingent,output_deactivated_count,39,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
12,5116,5056,1,door_train_contingent,tone_stop_round_start_count,16,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
13,5116,5056,1,door_train_contingent,lever_pressed_lever_2_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
14,5116,5056,1,door_train_contingent,lever_extended_lever_2_|_lever_pressed_lever_2_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
15,5116,5056,1,door_train_contingent,presses_reached_lever_2_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
16,5116,5056,1,door_train_contingent,lever_press_count,11,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
17,5116,5056,1,door_train_contingent,tone_start_door_1_open_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
18,5116,5056,1,door_train_contingent,lever_extended_lever_2_count,8,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
19,5116,5056,1,door_train_contingent,open_start_door_1_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
20,5116,5056,1,door_train_contingent,tone_stop_door_1_open_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
21,5116,5056,1,door_train_contingent,open_finished_door_1_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
22,5116,5056,1,door_train_contingent,door_1_open_|_beam_broken_door1_ir_count,6,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
23,5116,5056,1,door_train_contingent,beam_broken_door1_ir_count,96,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
24,5116,5056,1,door_train_contingent,beam_unbroken_door1_ir_count,96,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
25,5116,5056,1,door_train_contingent,lever_extended_lever_1_count,8,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
26,5116,5056,1,door_train_contingent,lever_pressed_lever_1_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
27,5116,5056,1,door_train_contingent,lever_extended_lever_1_|_lever_pressed_lever_1_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
28,5116,5056,1,door_train_contingent,presses_reached_lever_1_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
29,5116,5056,1,door_train_contingent,tone_start_door_2_open_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
30,5116,5056,1,door_train_contingent,open_start_door_2_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
31,5116,5056,1,door_train_contingent,tone_stop_door_2_open_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
32,5116,5056,1,door_train_contingent,open_finished_door_2_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
33,5116,5056,1,door_train_contingent,door_2_open_|_beam_broken_door2_ir_count,5,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
34,5116,5056,1,door_train_contingent,beam_broken_door2_ir_count,35,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
35,5116,5056,1,door_train_contingent,beam_unbroken_door2_ir_count,35,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
36,5116,5056,1,door_train_contingent,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,24.74867,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
37,5116,5056,1,door_train_contingent,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,26.484,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
38,5116,5056,1,door_train_contingent,presses_reached_lever_2_latency_mean,24.749,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
39,5116,5056,1,door_train_contingent,presses_reached_lever_2_latency_median,26.484,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
40,5116,5056,1,door_train_contingent,door_1_open_|_beam_broken_door1_ir_latency_mean,3.88017,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
41,5116,5056,1,door_train_contingent,door_1_open_|_beam_broken_door1_ir_latency_median,4.062,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
42,5116,5056,1,door_train_contingent,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,25.3986,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
43,5116,5056,1,door_train_contingent,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,27.772,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
44,5116,5056,1,door_train_contingent,presses_reached_lever_1_latency_mean,25.399,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
45,5116,5056,1,door_train_contingent,presses_reached_lever_1_latency_median,27.772,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
46,5116,5056,1,door_train_contingent,door_2_open_|_beam_broken_door2_ir_latency_mean,4.152,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
47,5116,5056,1,door_train_contingent,door_2_open_|_beam_broken_door2_ir_latency_median,1.941,5116_5056_12_12_2022___15_37__door_train_contingent_day_1.csv
0,5120,0,1,magazine,trigger_count,1,5120_0_11_28_2022___16_38__magazine_day_1.csv
1,5120,0,1,magazine,new_round_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
2,5120,0,1,magazine,output_activated_count,33,5120_0_11_28_2022___16_38__magazine_day_1.csv
3,5120,0,1,magazine,tone_start_round_start_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
4,5120,0,1,magazine,lever_extended_food_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
5,5120,0,1,magazine,output_deactivated_count,34,5120_0_11_28_2022___16_38__magazine_day_1.csv
6,5120,0,1,magazine,tone_stop_round_start_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
7,5120,0,1,magazine,tone_start_pellet_tone_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
8,5120,0,1,magazine,tone_stop_pellet_tone_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
9,5120,0,1,magazine,pellet_dispense_dispenser_count,14,5120_0_11_28_2022___16_38__magazine_day_1.csv
10,5120,0,1,magazine,lever_retracted_food_count,20,5120_0_11_28_2022___16_38__magazine_day_1.csv
11,5120,0,1,magazine,pellet_retrieved_count,26,5120_0_11_28_2022___16_38__magazine_day_1.csv
12,5120,0,1,magazine,pellet_not_retrieved_dispenser_count,6,5120_0_11_28_2022___16_38__magazine_day_1.csv
13,5120,0,1,magazine,pellet_skipped_dispenser_count,6,5120_0_11_28_2022___16_38__magazine_day_1.csv
14,5120,0,1,magazine,pellet_retrieved_latency_mean,47.41538,5120_0_11_28_2022___16_38__magazine_day_1.csv
15,5120,0,1,magazine,pellet_retrieved_latency_median,17.644,5120_0_11_28_2022___16_38__magazine_day_1.csv
0,5120,0,2,magazine,trigger_count,1,5120_0_11_29_2022___13_36__magazine_day_2.csv
1,5120,0,2,magazine,new_round_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
2,5120,0,2,magazine,output_activated_count,22,5120_0_11_29_2022___13_36__magazine_day_2.csv
3,5120,0,2,magazine,tone_start_round_start_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
4,5120,0,2,magazine,lever_extended_food_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
5,5120,0,2,magazine,output_deactivated_count,23,5120_0_11_29_2022___13_36__magazine_day_2.csv
6,5120,0,2,magazine,tone_stop_round_start_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
7,5120,0,2,magazine,tone_start_pellet_tone_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
8,5120,0,2,magazine,tone_stop_pellet_tone_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
9,5120,0,2,magazine,pellet_dispense_dispenser_count,7,5120_0_11_29_2022___13_36__magazine_day_2.csv
10,5120,0,2,magazine,lever_retracted_food_count,15,5120_0_11_29_2022___13_36__magazine_day_2.csv
11,5120,0,2,magazine,pellet_retrieved_count,14,5120_0_11_29_2022___13_36__magazine_day_2.csv
12,5120,0,2,magazine,pellet_dispense_failure_dispenser_count,3,5120_0_11_29_2022___13_36__magazine_day_2.csv
13,5120,0,2,magazine,pellet_not_retrieved_dispenser_count,5,5120_0_11_29_2022___13_36__magazine_day_2.csv
14,5120,0,2,magazine,pellet_skipped_dispenser_count,5,5120_0_11_29_2022___13_36__magazine_day_2.csv
15,5120,0,2,magazine,pellet_retrieved_latency_mean,73.21114,5120_0_11_29_2022___13_36__magazine_day_2.csv
16,5120,0,2,magazine,pellet_retrieved_latency_median,54.921,5120_0_11_29_2022___13_36__magazine_day_2.csv
0,5120,0,3,magazine,trigger_count,1,5120_0_11_30_2022___16_6__magazine_day_3.csv
1,5120,0,3,magazine,new_round_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
2,5120,0,3,magazine,output_activated_count,28,5120_0_11_30_2022___16_6__magazine_day_3.csv
3,5120,0,3,magazine,tone_start_round_start_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
4,5120,0,3,magazine,lever_extended_food_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
5,5120,0,3,magazine,output_deactivated_count,29,5120_0_11_30_2022___16_6__magazine_day_3.csv
6,5120,0,3,magazine,tone_stop_round_start_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
7,5120,0,3,magazine,tone_start_pellet_tone_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
8,5120,0,3,magazine,tone_stop_pellet_tone_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
9,5120,0,3,magazine,pellet_dispense_dispenser_count,14,5120_0_11_30_2022___16_6__magazine_day_3.csv
10,5120,0,3,magazine,lever_retracted_food_count,15,5120_0_11_30_2022___16_6__magazine_day_3.csv
11,5120,0,3,magazine,pellet_retrieved_count,26,5120_0_11_30_2022___16_6__magazine_day_3.csv
12,5120,0,3,magazine,pellet_not_retrieved_dispenser_count,1,5120_0_11_30_2022___16_6__magazine_day_3.csv
13,5120,0,3,magazine,pellet_skipped_dispenser_count,1,5120_0_11_30_2022___16_6__magazine_day_3.csv
14,5120,0,3,magazine,pellet_retrieved_latency_mean,16.31108,5120_0_11_30_2022___16_6__magazine_day_3.csv
15,5120,0,3,magazine,pellet_retrieved_latency_median,9.421,5120_0_11_30_2022___16_6__magazine_day_3.csv
0,5120,0,1,autotrain,trigger_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
1,5120,0,1,autotrain,new_round_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
2,5120,0,1,autotrain,output_activated_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
3,5120,0,1,autotrain,tone_start_round_start_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
4,5120,0,1,autotrain,output_deactivated_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
5,5120,0,1,autotrain,tone_stop_round_start_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
6,5120,0,1,autotrain,lever_extended_food_count,1,5120_0_12_1_2022___13_29__autotrain_day_1.csv
0,5120,0,1,autotrain,trigger_count,1,5120_0_12_1_2022___13_30__autotrain_day_1.csv
1,5120,0,1,autotrain,new_round_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
2,5120,0,1,autotrain,output_activated_count,27,5120_0_12_1_2022___13_30__autotrain_day_1.csv
3,5120,0,1,autotrain,tone_start_round_start_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
4,5120,0,1,autotrain,output_deactivated_count,28,5120_0_12_1_2022___13_30__autotrain_day_1.csv
5,5120,0,1,autotrain,tone_stop_round_start_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
6,5120,0,1,autotrain,lever_extended_food_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
7,5120,0,1,autotrain,tone_start_pellet_tone_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
8,5120,0,1,autotrain,lever_retracted_food_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
9,5120,0,1,autotrain,tone_stop_pellet_tone_count,15,5120_0_12_1_2022___13_30__autotrain_day_1.csv
10,5120,0,1,autotrain,pellet_dispense_dispenser_count,13,5120_0_12_1_2022___13_30__autotrain_day_1.csv
11,5120,0,1,autotrain,pellet_retrieved_count,24,5120_0_12_1_2022___13_30__autotrain_day_1.csv
12,5120,0,1,autotrain,pellet_not_retrieved_dispenser_count,2,5120_0_12_1_2022___13_30__autotrain_day_1.csv
13,5120,0,1,autotrain,pellet_skipped_dispenser_count,2,5120_0_12_1_2022___13_30__autotrain_day_1.csv
14,5120,0,1,autotrain,pellet_retrieved_latency_mean,41.83433,5120_0_12_1_2022___13_30__autotrain_day_1.csv
15,5120,0,1,autotrain,pellet_retrieved_latency_median,40.4845,5120_0_12_1_2022___13_30__autotrain_day_1.csv
0,5120,0,2,autotrain,trigger_count,1,5120_0_12_2_2022___11_39__autotrain_day_2.csv
1,5120,0,2,autotrain,new_round_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
2,5120,0,2,autotrain,output_activated_count,29,5120_0_12_2_2022___11_39__autotrain_day_2.csv
3,5120,0,2,autotrain,tone_start_round_start_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
4,5120,0,2,autotrain,output_deactivated_count,30,5120_0_12_2_2022___11_39__autotrain_day_2.csv
5,5120,0,2,autotrain,tone_stop_round_start_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
6,5120,0,2,autotrain,lever_extended_food_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
7,5120,0,2,autotrain,lever_press_food_count,1,5120_0_12_2_2022___11_39__autotrain_day_2.csv
8,5120,0,2,autotrain,lever_pressed_food_count,1,5120_0_12_2_2022___11_39__autotrain_day_2.csv
9,5120,0,2,autotrain,lever_extended_food_|_lever_pressed_food_count,1,5120_0_12_2_2022___11_39__autotrain_day_2.csv
10,5120,0,2,autotrain,presses_reached_food_count,1,5120_0_12_2_2022___11_39__autotrain_day_2.csv
11,5120,0,2,autotrain,tone_start_pellet_tone_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
12,5120,0,2,autotrain,lever_retracted_food_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
13,5120,0,2,autotrain,tone_stop_pellet_tone_count,15,5120_0_12_2_2022___11_39__autotrain_day_2.csv
14,5120,0,2,autotrain,pellet_dispense_dispenser_count,13,5120_0_12_2_2022___11_39__autotrain_day_2.csv
15,5120,0,2,autotrain,pellet_retrieved_count,26,5120_0_12_2_2022___11_39__autotrain_day_2.csv
16,5120,0,2,autotrain,pellet_not_retrieved_dispenser_count,2,5120_0_12_2_2022___11_39__autotrain_day_2.csv
17,5120,0,2,autotrain,pellet_skipped_dispenser_count,2,5120_0_12_2_2022___11_39__autotrain_day_2.csv
18,5120,0,2,autotrain,lever_extended_food_|_lever_pressed_food_latency_mean,7.014,5120_0_12_2_2022___11_39__autotrain_day_2.csv
19,5120,0,2,autotrain,lever_extended_food_|_lever_pressed_food_latency_median,7.014,5120_0_12_2_2022___11_39__autotrain_day_2.csv
20,5120,0,2,autotrain,presses_reached_food_latency_mean,7.014,5120_0_12_2_2022___11_39__autotrain_day_2.csv
21,5120,0,2,autotrain,presses_reached_food_latency_median,7.014,5120_0_12_2_2022___11_39__autotrain_day_2.csv
22,5120,0,2,autotrain,pellet_retrieved_latency_mean,30.59462,5120_0_12_2_2022___11_39__autotrain_day_2.csv
23,5120,0,2,autotrain,pellet_retrieved_latency_median,13.48,5120_0_12_2_2022___11_39__autotrain_day_2.csv
0,5120,0,3,autotrain,trigger_count,1,5120_0_12_5_2022___12_10__autotrain_day_3.csv
1,5120,0,3,autotrain,new_round_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
2,5120,0,3,autotrain,output_activated_count,30,5120_0_12_5_2022___12_10__autotrain_day_3.csv
3,5120,0,3,autotrain,tone_start_round_start_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
4,5120,0,3,autotrain,output_deactivated_count,31,5120_0_12_5_2022___12_10__autotrain_day_3.csv
5,5120,0,3,autotrain,tone_stop_round_start_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
6,5120,0,3,autotrain,lever_extended_food_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
7,5120,0,3,autotrain,tone_start_pellet_tone_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
8,5120,0,3,autotrain,lever_retracted_food_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
9,5120,0,3,autotrain,tone_stop_pellet_tone_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
10,5120,0,3,autotrain,pellet_dispense_dispenser_count,15,5120_0_12_5_2022___12_10__autotrain_day_3.csv
11,5120,0,3,autotrain,pellet_retrieved_count,30,5120_0_12_5_2022___12_10__autotrain_day_3.csv
12,5120,0,3,autotrain,pellet_retrieved_latency_mean,11.65013,5120_0_12_5_2022___12_10__autotrain_day_3.csv
13,5120,0,3,autotrain,pellet_retrieved_latency_median,2.957,5120_0_12_5_2022___12_10__autotrain_day_3.csv
0,5120,0,1,autotrain_contingent,trigger_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
1,5120,0,1,autotrain_contingent,new_round_count,15,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
2,5120,0,1,autotrain_contingent,output_activated_count,17,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
3,5120,0,1,autotrain_contingent,tone_start_round_start_count,15,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
4,5120,0,1,autotrain_contingent,output_deactivated_count,18,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
5,5120,0,1,autotrain_contingent,tone_stop_round_start_count,15,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
6,5120,0,1,autotrain_contingent,lever_extended_food_count,15,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
7,5120,0,1,autotrain_contingent,lever_retracted_food_count,15,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
8,5120,0,1,autotrain_contingent,lever_pressed_food_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
9,5120,0,1,autotrain_contingent,lever_extended_food_|_lever_pressed_food_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
10,5120,0,1,autotrain_contingent,presses_reached_food_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
11,5120,0,1,autotrain_contingent,lever_press_food_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
12,5120,0,1,autotrain_contingent,tone_start_pellet_tone_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
13,5120,0,1,autotrain_contingent,tone_stop_pellet_tone_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
14,5120,0,1,autotrain_contingent,pellet_dispense_dispenser_count,1,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
15,5120,0,1,autotrain_contingent,pellet_retrieved_count,2,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
16,5120,0,1,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_mean,41.675,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
17,5120,0,1,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_median,41.675,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
18,5120,0,1,autotrain_contingent,presses_reached_food_latency_mean,41.675,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
19,5120,0,1,autotrain_contingent,presses_reached_food_latency_median,41.675,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
20,5120,0,1,autotrain_contingent,pellet_retrieved_latency_mean,17.44,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
21,5120,0,1,autotrain_contingent,pellet_retrieved_latency_median,17.44,5120_0_12_6_2022___12_7__autotrain_contingent_day_1.csv
0,5120,0,2,autotrain_contingent,trigger_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
1,5120,0,2,autotrain_contingent,new_round_count,15,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
2,5120,0,2,autotrain_contingent,output_activated_count,17,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
3,5120,0,2,autotrain_contingent,tone_start_round_start_count,15,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
4,5120,0,2,autotrain_contingent,output_deactivated_count,18,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
5,5120,0,2,autotrain_contingent,tone_stop_round_start_count,15,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
6,5120,0,2,autotrain_contingent,lever_extended_food_count,15,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
7,5120,0,2,autotrain_contingent,lever_retracted_food_count,15,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
8,5120,0,2,autotrain_contingent,lever_pressed_food_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
9,5120,0,2,autotrain_contingent,lever_extended_food_|_lever_pressed_food_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
10,5120,0,2,autotrain_contingent,presses_reached_food_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
11,5120,0,2,autotrain_contingent,lever_press_food_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
12,5120,0,2,autotrain_contingent,tone_start_pellet_tone_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
13,5120,0,2,autotrain_contingent,tone_stop_pellet_tone_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
14,5120,0,2,autotrain_contingent,pellet_dispense_dispenser_count,1,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
15,5120,0,2,autotrain_contingent,pellet_retrieved_count,2,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
16,5120,0,2,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_mean,16.709,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
17,5120,0,2,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_median,16.709,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
18,5120,0,2,autotrain_contingent,presses_reached_food_latency_mean,16.709,5120_0_12_7_2022___13_44__autotrain_contingent_day_2.csv
